;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PRESSING PLUS  (Berline) environ 3H15
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;TOP  (Monospace SUV) 1H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PRESSING  (Monospace SUV) environ 2H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PREMIUM EXTERIEUR (Monospace SUV)  45 MIN
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;EXPRESS PLUS  (Monospace SUV)  Environ 1H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;TOP PLUS (Monospace SUV) environ 2H15
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PRESSING PLUS  (Monospace SUV) environ 3H15
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;TOP  (4x4 BUS) 1H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PRESSING  (4X4 BUS) environ 2H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PREMIUM EXTERIEUR (4X4 BUS)  45 MIN
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;EXPRESS PLUS  (4X4 BUS)  Environ 1H30
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;TOP PLUS (4X4 BUS) environ 2H15
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;PRESSING PLUS  (4X4 BUS) environ 3H15
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;POILS D ANIMAUX
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;POILS D ANIMAUX
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;SHAMPOING
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;NETTOYAGE ET TRAITEMENT DES CUIRS
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;SUPPLEMENT NETTOYAGE PLAFOND
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;SUPPLEMENT NETTOYAGE 4X VITRES
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;SUPPLEMENT NETTOYAGE 4X jantes
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Nettoyage Voiture;VRAI;acct_1EB6NaELrYItXWwX;TRAITEMENT ROUILLE VOLATILE
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;Changement de roues jusqu'à 17 pouces
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;Changement de roues 18-19-20 pouces
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;MONTAGE/EQUILIBRAGE JANTES ACIER
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;MONTAGE/EQUILIBRAGE JANTES ALU jusqu'à 17 pouces
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;MONTAGE/EQUILIBRAGE JANTES ALU 18-19-20 pouces
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;Réparation pneu percé ( par réparation)
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;Elimination de vieux pneus  jusqu'à 17 pouces
;CLEAN MY CAR;;Rue du Russalet 15, BULLE, FRIBOURG 1630 SUISSE;0269126066;info@cleanmycar.ch;Pneumatiques;VRAI;acct_1EB6NaELrYItXWwX;Elimination de vieux pneus 18 pouces et +
;Dupasquier sport;;;00 41 26 912 74 75;info@dupasquier-sports.ch;Services Skis;VRAI;acct_1FREuQBUqCisep7c;Petit service adulte
;Dupasquier sport;;;00 41 26 912 74 75;info@dupasquier-sports.ch;Services Skis;VRAI;acct_1FREuQBUqCisep7c;Grand service adulte
;Dupasquier sport;;;00 41 26 912 74 75;info@dupasquier-sports.ch;Services Skis;VRAI;acct_1FREuQBUqCisep7c;Petit service enfant (< 150 cm)
;Dupasquier sport;;;00 41 26 912 74 75;info@dupasquier-sports.ch;Services Skis;VRAI;acct_1FREuQBUqCisep7c;grand service enfant (< 150 cm)
;Enoracoach;;France;0765352704;enora.mengus@gmail.com;Bien-être;VRAI;;PNL : Séance de Coaching Individuelle
;Euromaster;;Chemin Gérard-de-Ternier 6, Petit-Lancy, GE 1213 Suisse;0798496338;gen.ch.support2@euromaster.com;Entretien du véhicule;VRAI;;Entretien du véhicule
;Euromaster;;Chemin Gérard-de-Ternier 6, Petit-Lancy, GE 1213 Suisse;0798496338;gen.ch.support2@euromaster.com;Pneumatiques;VRAI;;Changement de pneus
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Service limousine
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Service limousine
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Service limousine
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Service limousine
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Formule 1
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Voiturier;FAUX;;Formule 2
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Special Service;FAUX;;SERVICE DIVERS
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Services Divers;FAUX;;Services divers
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;Garde d'enfants;FAUX;;Garde d'enfants
;Flexim;;Cour des Tanneurs 14, Lutry,  1095 Suisse;079 930 76 73;virginy.ferragut@elixim.ch;;FAUX;;Garde d'enfants
;Flor'Ever;;Rue du Temple 15, Le Locle,  2400 Suisse;0329312233;info@flor-ever.ch;Fleurs;VRAI;;Grande Orchidée
;Flor'Ever;;Rue du Temple 15, Le Locle,  2400 Suisse;0329312233;info@flor-ever.ch;Fleurs;VRAI;;Moyenne Orchidée
;Flor'Ever;;Rue du Temple 15, Le Locle,  2400 Suisse;0329312233;info@flor-ever.ch;Fleurs;VRAI;;Décoration florale
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de printemps (Tulipes blanches)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de printemps (Tulipes rouges)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de printemps (Tulipes violettes)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Terrine de printemps (Panier et plantes)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de l'année  (Roses blanches)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de l'année  (Roses Roses)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de l'année  (Roses rouges)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets de l'année  (Roses oranges)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets rond (couleur rose)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets rond (couleur blanche)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Bouquets rond (couleur orange)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Orchidée (couleur violette)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Orchidée (couleur blanche)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Orchidée (couleur jaune)
;GARDENCENTRE Gruyère UCB;;Impasse Verte 1, La Tour-de-Trême, Fribourg 1635 CH;026 912 21 20;gardencentre-gruyere@bluewin.ch;Fleurs;FAUX;;Sur demande
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Amandes enrobées
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Amandes caramélisées
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Amandes apéro salées
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Tablettes mendiants chocolat noir
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Tablettes mendiants chocolat noir ou lait
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Mini tablette noir ou lait ou blanc
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Pralinés
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Meringues chocolatées
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Orangettes
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Boite de chocolats brune / Editions de Noël ou de base
;L'Origine;;Chemin de la Boussateire 4A  s, Le Crêt-près-Semsale, VD 1611 Suisse;0041 76 525 74 13;info@lorigine.ch;Chocolat;VRAI;acct_1FM9ooEqMZXOnnpV;Boite de chocolats brune / Editions de Noël ou de base
